id,collection,role,title_bg,title_en,review_url_bg,review_url_en,api_url,source_count,source_ids,source_urls,license_statuses,has_open_license,has_public_reference_terms,has_license_or_reuse_status,needs_multi_source_review,editorial_status,blockers
person-christo-grozev-q104420787,people,primary_entity,Христо Грозев,Christo Grozev,/people/person-christo-grozev-q104420787/,/en/people/person-christo-grozev-q104420787/,/api/history/people.json,1,source-wikipedia-christo-grozev,https://en.wikipedia.org/wiki/Christo_Grozev,open_license,true,false,true,true,needs_editorial_signoff,needs_independent_editorial_signoff
person-hristo-dyukmedzhiev,people,primary_entity,Христо Дюкмеджиев,Христо Дюкмеджиев,/people/person-hristo-dyukmedzhiev/,/en/people/person-hristo-dyukmedzhiev/,/api/history/people.json,2,source-plovdiv-mayor-archive|source-wikipedia-hristo-dyukmedzhiev,https://www.plovdiv.bg/administration/mayor/mayors-of-plovdiv/|https://bg.wikipedia.org/wiki/%D0%A5%D1%80%D0%B8%D1%81%D1%82%D0%BE_%D0%94%D1%8E%D0%BA%D0%BC%D0%B5%D0%B4%D0%B6%D0%B8%D0%B5%D0%B2,public_reference_terms_unverified|open_license,true,true,true,false,needs_editorial_signoff,needs_independent_editorial_signoff
person-hristo-koilov-q5923786,people,primary_entity,Христо Коилов,Hristo Koilov,/people/person-hristo-koilov-q5923786/,/en/people/person-hristo-koilov-q5923786/,/api/history/people.json,1,source-wikipedia-hristo-koilov,https://en.wikipedia.org/wiki/Hristo_Koilov,open_license,true,false,true,true,needs_editorial_signoff,needs_independent_editorial_signoff
person-hristo-kolev-q1985420,people,primary_entity,Христо Колев,Hristo Kolev,/people/person-hristo-kolev-q1985420/,/en/people/person-hristo-kolev-q1985420/,/api/history/people.json,1,source-wikipedia-hristo-kolev,https://en.wikipedia.org/wiki/Hristo_Kolev,open_license,true,false,true,true,needs_editorial_signoff,needs_independent_editorial_signoff
person-hristo-milev,people,primary_entity,Христо Милев,Христо Милев,/people/person-hristo-milev/,/en/people/person-hristo-milev/,/api/history/people.json,1,source-plovdiv-mayor-archive,https://www.plovdiv.bg/administration/mayor/mayors-of-plovdiv/,public_reference_terms_unverified,false,true,true,true,needs_editorial_signoff,needs_independent_editorial_signoff
person-hristo-mishev,people,primary_entity,Христо Мишев,Христо Мишев,/people/person-hristo-mishev/,/en/people/person-hristo-mishev/,/api/history/people.json,1,source-plovdiv-mayor-archive,https://www.plovdiv.bg/administration/mayor/mayors-of-plovdiv/,public_reference_terms_unverified,false,true,true,true,needs_editorial_signoff,needs_independent_editorial_signoff
person-hristo-pavlov,people,primary_entity,Христо Павлов,Христо Павлов,/people/person-hristo-pavlov/,/en/people/person-hristo-pavlov/,/api/history/people.json,1,source-plovdiv-mayor-archive,https://www.plovdiv.bg/administration/mayor/mayors-of-plovdiv/,public_reference_terms_unverified,false,true,true,true,needs_editorial_signoff,needs_independent_editorial_signoff
person-hristo-smolenov-q47007832,people,primary_entity,Христо Смоленов,Hristo Smolenov,/people/person-hristo-smolenov-q47007832/,/en/people/person-hristo-smolenov-q47007832/,/api/history/people.json,1,source-wikipedia-hristo-smolenov,https://en.wikipedia.org/wiki/Hristo_Smolenov,open_license,true,false,true,true,needs_editorial_signoff,needs_independent_editorial_signoff
person-hristo-stoichkov-q187125,people,primary_entity,Христо Стоичков,Hristo Stoichkov,/people/person-hristo-stoichkov-q187125/,/en/people/person-hristo-stoichkov-q187125/,/api/history/people.json,1,source-wikipedia-hristo-stoichkov,https://en.wikipedia.org/wiki/Hristo_Stoichkov,open_license,true,false,true,true,needs_editorial_signoff,needs_independent_editorial_signoff
person-christo-christov-q5111619,people,primary_entity,Христо Христов,Christo Christov,/people/person-christo-christov-q5111619/,/en/people/person-christo-christov-q5111619/,/api/history/people.json,1,source-wikipedia-christo-christov,https://en.wikipedia.org/wiki/Christo_Christov,open_license,true,false,true,true,needs_editorial_signoff,needs_independent_editorial_signoff
person-christos-tsigiridis-q5113595,people,primary_entity,Христос Цигиридис,Christos Tsigiridis,/people/person-christos-tsigiridis-q5113595/,/en/people/person-christos-tsigiridis-q5113595/,/api/history/people.json,1,source-wikipedia-christos-tsigiridis,https://en.wikipedia.org/wiki/Christos_Tsigiridis,open_license,true,false,true,true,needs_editorial_signoff,needs_independent_editorial_signoff
person-tsanko-lavrenov-q7849377,people,primary_entity,Цанко Лавренов,Tsanko Lavrenov,/people/person-tsanko-lavrenov-q7849377/,/en/people/person-tsanko-lavrenov-q7849377/,/api/history/people.json,1,source-wikipedia-tsanko-lavrenov,https://en.wikipedia.org/wiki/Tsanko_Lavrenov,open_license,true,false,true,true,needs_editorial_signoff,needs_independent_editorial_signoff
person-tzvetana-maneva-q7862005,people,primary_entity,Цветана Манева,Tzvetana Maneva,/people/person-tzvetana-maneva-q7862005/,/en/people/person-tzvetana-maneva-q7862005/,/api/history/people.json,1,source-wikipedia-tzvetana-maneva,https://en.wikipedia.org/wiki/Tzvetana_Maneva,open_license,true,false,true,true,needs_editorial_signoff,needs_independent_editorial_signoff
person-tsvetelina-yaneva-q3171491,people,primary_entity,Цветелина Янева,Tsvetelina Yaneva,/people/person-tsvetelina-yaneva-q3171491/,/en/people/person-tsvetelina-yaneva-q3171491/,/api/history/people.json,1,source-wikipedia-tsvetelina-yaneva,https://en.wikipedia.org/wiki/Tsvetelina_Yaneva,open_license,true,false,true,true,needs_editorial_signoff,needs_independent_editorial_signoff
person-juliya-baytsheva-q11345804,people,primary_entity,Юлия Байчева,Juliya Baytsheva,/people/person-juliya-baytsheva-q11345804/,/en/people/person-juliya-baytsheva-q11345804/,/api/history/people.json,1,source-wikipedia-juliya-baytsheva,https://en.wikipedia.org/wiki/Julia_Baicheva,open_license,true,false,true,true,needs_editorial_signoff,needs_independent_editorial_signoff
person-julian-radulski-q492717,people,primary_entity,Юлиян Радулски,Julian Radulski,/people/person-julian-radulski-q492717/,/en/people/person-julian-radulski-q492717/,/api/history/people.json,1,source-wikipedia-julian-radulski,https://en.wikipedia.org/wiki/Yulian_Radulski,open_license,true,false,true,true,needs_editorial_signoff,needs_independent_editorial_signoff
person-yuri-sterk-q12299588,people,primary_entity,Юрий Щерк,Yuri Sterk,/people/person-yuri-sterk-q12299588/,/en/people/person-yuri-sterk-q12299588/,/api/history/people.json,1,source-wikipedia-yuri-sterk,https://en.wikipedia.org/wiki/Yuri_Sterk,open_license,true,false,true,true,needs_editorial_signoff,needs_independent_editorial_signoff
person-rel-angel-semerdzhiev-succeeded-by-konstantin-hadzhikalchov-mayor-11-angel-semerdzhiev,person_relationships,relationship_entity,Ангел Семерджиев — наследен/а от — Константин Хаджикалчов,Ангел Семерджиев — succeeded by — Константин Хаджикалчов,/people/person-angel-semerdzhiev/#relationships,/en/people/person-angel-semerdzhiev/#relationships,/api/history/person-relationships.json,1,source-plovdiv-mayor-archive,https://www.plovdiv.bg/administration/mayor/mayors-of-plovdiv/,public_reference_terms_unverified,false,true,true,true,needs_editorial_signoff,needs_independent_editorial_signoff
person-rel-angel-semerdzhiev-succeeds-stefan-kalchev-mayor-11-angel-semerdzhiev,person_relationships,relationship_entity,Ангел Семерджиев — наследява — Стефан Калчев,Ангел Семерджиев — succeeds — Стефан Калчев,/people/person-angel-semerdzhiev/#relationships,/en/people/person-angel-semerdzhiev/#relationships,/api/history/person-relationships.json,1,source-plovdiv-mayor-archive,https://www.plovdiv.bg/administration/mayor/mayors-of-plovdiv/,public_reference_terms_unverified,false,true,true,true,needs_editorial_signoff,needs_independent_editorial_signoff
person-rel-atanas-kostov-succeeded-by-ivan-dimitrov-mayor-51-atanas-kostov,person_relationships,relationship_entity,Атанас Костов — наследен/а от — Иван Димитров,Атанас Костов — succeeded by — Иван Димитров,/people/person-atanas-kostov/#relationships,/en/people/person-atanas-kostov/#relationships,/api/history/person-relationships.json,1,source-plovdiv-mayor-archive,https://www.plovdiv.bg/administration/mayor/mayors-of-plovdiv/,public_reference_terms_unverified,false,true,true,true,needs_editorial_signoff,needs_independent_editorial_signoff
person-rel-atanas-kostov-succeeds-nikola-balkandzhiev-mayor-51-atanas-kostov,person_relationships,relationship_entity,Атанас Костов — наследява — Никола Балканджиев,Атанас Костов — succeeds — Никола Балканджиев,/people/person-atanas-kostov/#relationships,/en/people/person-atanas-kostov/#relationships,/api/history/person-relationships.json,1,source-plovdiv-mayor-archive,https://www.plovdiv.bg/administration/mayor/mayors-of-plovdiv/,public_reference_terms_unverified,false,true,true,true,needs_editorial_signoff,needs_independent_editorial_signoff
person-rel-atanas-samokovliev-succeeded-by-kostaki-peev-mayor-01-atanas-samokovliev,person_relationships,relationship_entity,Атанас Самоковлиев — наследен/а от — Костаки Пеев,Атанас Самоковлиев — succeeded by — Костаки Пеев,/people/person-atanas-samokovliev/#relationships,/en/people/person-atanas-samokovliev/#relationships,/api/history/person-relationships.json,1,source-plovdiv-mayor-archive,https://www.plovdiv.bg/administration/mayor/mayors-of-plovdiv/,public_reference_terms_unverified,false,true,true,true,needs_editorial_signoff,needs_independent_editorial_signoff
person-rel-bozhidar-zdravkov-succeeded-by-georgi-todorov-mayor-43-bozhidar-zdravkov,person_relationships,relationship_entity,Божидар Здравков — наследен/а от — Георги Тодоров,Божидар Здравков — succeeded by — Георги Тодоров,/people/person-bozhidar-zdravkov/#relationships,/en/people/person-bozhidar-zdravkov/#relationships,/api/history/person-relationships.json,1,source-plovdiv-mayor-archive,https://www.plovdiv.bg/administration/mayor/mayors-of-plovdiv/,public_reference_terms_unverified,false,true,true,true,needs_editorial_signoff,needs_independent_editorial_signoff
person-rel-bozhidar-zdravkov-succeeded-by-petar-malchev-mayor-45-bozhidar-zdravkov,person_relationships,relationship_entity,Божидар Здравков — наследен/а от — Петър Малчев,Божидар Здравков — succeeded by — Петър Малчев,/people/person-bozhidar-zdravkov/#relationships,/en/people/person-bozhidar-zdravkov/#relationships,/api/history/person-relationships.json,1,source-plovdiv-mayor-archive,https://www.plovdiv.bg/administration/mayor/mayors-of-plovdiv/,public_reference_terms_unverified,false,true,true,true,needs_editorial_signoff,needs_independent_editorial_signoff
person-rel-bozhidar-zdravkov-succeeds-enyu-manolov-mayor-43-bozhidar-zdravkov,person_relationships,relationship_entity,Божидар Здравков — наследява — Еню Манолов,Божидар Здравков — succeeds — Еню Манолов,/people/person-bozhidar-zdravkov/#relationships,/en/people/person-bozhidar-zdravkov/#relationships,/api/history/person-relationships.json,1,source-plovdiv-mayor-archive,https://www.plovdiv.bg/administration/mayor/mayors-of-plovdiv/,public_reference_terms_unverified,false,true,true,true,needs_editorial_signoff,needs_independent_editorial_signoff
person-rel-bozhidar-zdravkov-succeeds-georgi-todorov-mayor-45-bozhidar-zdravkov,person_relationships,relationship_entity,Божидар Здравков — наследява — Георги Тодоров,Божидар Здравков — succeeds — Георги Тодоров,/people/person-bozhidar-zdravkov/#relationships,/en/people/person-bozhidar-zdravkov/#relationships,/api/history/person-relationships.json,1,source-plovdiv-mayor-archive,https://www.plovdiv.bg/administration/mayor/mayors-of-plovdiv/,public_reference_terms_unverified,false,true,true,true,needs_editorial_signoff,needs_independent_editorial_signoff
person-rel-d-r-asen-kozhuharov-succeeded-by-ivan-perpeliev-mayor-48-d-r-asen-kozhuharov,person_relationships,relationship_entity,д-р Асен Кожухаров — наследен/а от — Иван Перпелиев,д-р Асен Кожухаров — succeeded by — Иван Перпелиев,/people/person-d-r-asen-kozhuharov/#relationships,/en/people/person-d-r-asen-kozhuharov/#relationships,/api/history/person-relationships.json,1,source-plovdiv-mayor-archive,https://www.plovdiv.bg/administration/mayor/mayors-of-plovdiv/,public_reference_terms_unverified,false,true,true,true,needs_editorial_signoff,needs_independent_editorial_signoff
person-rel-d-r-asen-kozhuharov-succeeds-dimitar-kostov-mayor-48-d-r-asen-kozhuharov,person_relationships,relationship_entity,д-р Асен Кожухаров — наследява — Димитър Костов,д-р Асен Кожухаров — succeeds — Димитър Костов,/people/person-d-r-asen-kozhuharov/#relationships,/en/people/person-d-r-asen-kozhuharov/#relationships,/api/history/person-relationships.json,1,source-plovdiv-mayor-archive,https://www.plovdiv.bg/administration/mayor/mayors-of-plovdiv/,public_reference_terms_unverified,false,true,true,true,needs_editorial_signoff,needs_independent_editorial_signoff
person-rel-d-r-garabed-tomasyan-succeeded-by-spas-garnevski-mayor-60-d-r-garabed-tomasyan,person_relationships,relationship_entity,д-р Гарабед Томасян — наследен/а от — Спас Гърневски,д-р Гарабед Томасян — succeeded by — Спас Гърневски,/people/person-d-r-garabed-tomasyan/#relationships,/en/people/person-d-r-garabed-tomasyan/#relationships,/api/history/person-relationships.json,1,source-plovdiv-mayor-archive,https://www.plovdiv.bg/administration/mayor/mayors-of-plovdiv/,public_reference_terms_unverified,false,true,true,true,needs_editorial_signoff,needs_independent_editorial_signoff
person-rel-d-r-garabed-tomasyan-succeeds-nikolay-somlev-mayor-60-d-r-garabed-tomasyan,person_relationships,relationship_entity,д-р Гарабед Томасян — наследява — Николай Сомлев,д-р Гарабед Томасян — succeeds — Николай Сомлев,/people/person-d-r-garabed-tomasyan/#relationships,/en/people/person-d-r-garabed-tomasyan/#relationships,/api/history/person-relationships.json,1,source-plovdiv-mayor-archive,https://www.plovdiv.bg/administration/mayor/mayors-of-plovdiv/,public_reference_terms_unverified,false,true,true,true,needs_editorial_signoff,needs_independent_editorial_signoff
person-rel-d-r-hristo-tanchev-succeeded-by-georgi-dzhevizov-mayor-20-d-r-hristo-tanchev,person_relationships,relationship_entity,д-р Христо Танчев — наследен/а от — Георги Джевизов,д-р Христо Танчев — succeeded by — Георги Джевизов,/people/person-d-r-hristo-tanchev/#relationships,/en/people/person-d-r-hristo-tanchev/#relationships,/api/history/person-relationships.json,1,source-plovdiv-mayor-archive,https://www.plovdiv.bg/administration/mayor/mayors-of-plovdiv/,public_reference_terms_unverified,false,true,true,true,needs_editorial_signoff,needs_independent_editorial_signoff
person-rel-d-r-hristo-tanchev-succeeds-dragan-manchov-mayor-20-d-r-hristo-tanchev,person_relationships,relationship_entity,д-р Христо Танчев — наследява — Драган Манчов,д-р Христо Танчев — succeeds — Драган Манчов,/people/person-d-r-hristo-tanchev/#relationships,/en/people/person-d-r-hristo-tanchev/#relationships,/api/history/person-relationships.json,1,source-plovdiv-mayor-archive,https://www.plovdiv.bg/administration/mayor/mayors-of-plovdiv/,public_reference_terms_unverified,false,true,true,true,needs_editorial_signoff,needs_independent_editorial_signoff
person-rel-d-r-ivan-chomakov-succeeded-by-slavcho-atanasov-mayor-62-d-r-ivan-chomakov,person_relationships,relationship_entity,Д-р Иван Чомаков — наследен/а от — Славчо Атанасов,Д-р Иван Чомаков — succeeded by — Славчо Атанасов,/people/person-d-r-ivan-chomakov/#relationships,/en/people/person-d-r-ivan-chomakov/#relationships,/api/history/person-relationships.json,1,source-plovdiv-mayor-archive,https://www.plovdiv.bg/administration/mayor/mayors-of-plovdiv/,public_reference_terms_unverified,false,true,true,true,needs_editorial_signoff,needs_independent_editorial_signoff
person-rel-d-r-ivan-chomakov-succeeds-spas-garnevski-mayor-62-d-r-ivan-chomakov,person_relationships,relationship_entity,Д-р Иван Чомаков — наследява — Спас Гърневски,Д-р Иван Чомаков — succeeds — Спас Гърневски,/people/person-d-r-ivan-chomakov/#relationships,/en/people/person-d-r-ivan-chomakov/#relationships,/api/history/person-relationships.json,1,source-plovdiv-mayor-archive,https://www.plovdiv.bg/administration/mayor/mayors-of-plovdiv/,public_reference_terms_unverified,false,true,true,true,needs_editorial_signoff,needs_independent_editorial_signoff
person-rel-d-r-ivan-kesyakov-succeeded-by-georgi-dzhevizov-mayor-25-d-r-ivan-kesyakov,person_relationships,relationship_entity,д-р Иван Кесяков — наследен/а от — Георги Джевизов,д-р Иван Кесяков — succeeded by — Георги Джевизов,/people/person-d-r-ivan-kesyakov/#relationships,/en/people/person-d-r-ivan-kesyakov/#relationships,/api/history/person-relationships.json,1,source-plovdiv-mayor-archive,https://www.plovdiv.bg/administration/mayor/mayors-of-plovdiv/,public_reference_terms_unverified,false,true,true,true,needs_editorial_signoff,needs_independent_editorial_signoff
person-rel-d-r-ivan-kesyakov-succeeded-by-petar-yanakov-mayor-36-d-r-ivan-kesyakov,person_relationships,relationship_entity,д-р Иван Кесяков — наследен/а от — Петър Янъков,д-р Иван Кесяков — succeeded by — Петър Янъков,/people/person-d-r-ivan-kesyakov/#relationships,/en/people/person-d-r-ivan-kesyakov/#relationships,/api/history/person-relationships.json,1,source-plovdiv-mayor-archive,https://www.plovdiv.bg/administration/mayor/mayors-of-plovdiv/,public_reference_terms_unverified,false,true,true,true,needs_editorial_signoff,needs_independent_editorial_signoff
person-rel-d-r-ivan-kesyakov-succeeds-petar-shilev-mayor-36-d-r-ivan-kesyakov,person_relationships,relationship_entity,д-р Иван Кесяков — наследява — Петър Шилев,д-р Иван Кесяков — succeeds — Петър Шилев,/people/person-d-r-ivan-kesyakov/#relationships,/en/people/person-d-r-ivan-kesyakov/#relationships,/api/history/person-relationships.json,1,source-plovdiv-mayor-archive,https://www.plovdiv.bg/administration/mayor/mayors-of-plovdiv/,public_reference_terms_unverified,false,true,true,true,needs_editorial_signoff,needs_independent_editorial_signoff
person-rel-d-r-ivan-kesyakov-succeeds-valko-shopov-mayor-25-d-r-ivan-kesyakov,person_relationships,relationship_entity,д-р Иван Кесяков — наследява — Вълко Шопов,д-р Иван Кесяков — succeeds — Вълко Шопов,/people/person-d-r-ivan-kesyakov/#relationships,/en/people/person-d-r-ivan-kesyakov/#relationships,/api/history/person-relationships.json,1,source-plovdiv-mayor-archive,https://www.plovdiv.bg/administration/mayor/mayors-of-plovdiv/,public_reference_terms_unverified,false,true,true,true,needs_editorial_signoff,needs_independent_editorial_signoff
person-rel-d-r-panayot-kostov-succeeded-by-milosh-danov-mayor-40-d-r-panayot-kostov,person_relationships,relationship_entity,д-р Панайот Костов — наследен/а от — Милош Данов,д-р Панайот Костов — succeeded by — Милош Данов,/people/person-d-r-panayot-kostov/#relationships,/en/people/person-d-r-panayot-kostov/#relationships,/api/history/person-relationships.json,1,source-plovdiv-mayor-archive,https://www.plovdiv.bg/administration/mayor/mayors-of-plovdiv/,public_reference_terms_unverified,false,true,true,true,needs_editorial_signoff,needs_independent_editorial_signoff
person-rel-d-r-panayot-kostov-succeeds-petar-drenski-mayor-40-d-r-panayot-kostov,person_relationships,relationship_entity,д-р Панайот Костов — наследява — Петър Дренски,д-р Панайот Костов — succeeds — Петър Дренски,/people/person-d-r-panayot-kostov/#relationships,/en/people/person-d-r-panayot-kostov/#relationships,/api/history/person-relationships.json,1,source-plovdiv-mayor-archive,https://www.plovdiv.bg/administration/mayor/mayors-of-plovdiv/,public_reference_terms_unverified,false,true,true,true,needs_editorial_signoff,needs_independent_editorial_signoff
person-rel-d-r-sotir-antoniadi-succeeded-by-petko-karavelov-mayor-04-d-r-sotir-antoniadi,person_relationships,relationship_entity,д-р Сотир Антониади — наследен/а от — Петко Каравелов,д-р Сотир Антониади — succeeded by — Петко Каравелов,/people/person-d-r-sotir-antoniadi/#relationships,/en/people/person-d-r-sotir-antoniadi/#relationships,/api/history/person-relationships.json,1,source-plovdiv-mayor-archive,https://www.plovdiv.bg/administration/mayor/mayors-of-plovdiv/,public_reference_terms_unverified,false,true,true,true,needs_editorial_signoff,needs_independent_editorial_signoff
person-rel-d-r-sotir-antoniadi-succeeds-ivan-stefanov-geshov-mayor-04-d-r-sotir-antoniadi,person_relationships,relationship_entity,д-р Сотир Антониади — наследява — Иван Стефанов Гешов,д-р Сотир Антониади — succeeds — Иван Стефанов Гешов,/people/person-d-r-sotir-antoniadi/#relationships,/en/people/person-d-r-sotir-antoniadi/#relationships,/api/history/person-relationships.json,1,source-plovdiv-mayor-archive,https://www.plovdiv.bg/administration/mayor/mayors-of-plovdiv/,public_reference_terms_unverified,false,true,true,true,needs_editorial_signoff,needs_independent_editorial_signoff
person-rel-danail-yurukov-succeeded-by-hristo-g-danov-mayor-16-danail-yurukov,person_relationships,relationship_entity,Данаил Юруков — наследен/а от — Христо Г. Данов,Данаил Юруков — succeeded by — Христо Г. Данов,/people/person-danail-yurukov/#relationships,/en/people/person-danail-yurukov/#relationships,/api/history/person-relationships.json,1,source-plovdiv-mayor-archive,https://www.plovdiv.bg/administration/mayor/mayors-of-plovdiv/,public_reference_terms_unverified,false,true,true,true,needs_editorial_signoff,needs_independent_editorial_signoff
person-rel-danail-yurukov-succeeds-mihail-madzharov-mayor-16-danail-yurukov,person_relationships,relationship_entity,Данаил Юруков — наследява — Михаил Маджаров,Данаил Юруков — succeeds — Михаил Маджаров,/people/person-danail-yurukov/#relationships,/en/people/person-danail-yurukov/#relationships,/api/history/person-relationships.json,1,source-plovdiv-mayor-archive,https://www.plovdiv.bg/administration/mayor/mayors-of-plovdiv/,public_reference_terms_unverified,false,true,true,true,needs_editorial_signoff,needs_independent_editorial_signoff
person-rel-deno-manev-succeeded-by-milosh-danov-mayor-28-deno-manev,person_relationships,relationship_entity,Деньо Манев — наследен/а от — Милош Данов,Деньо Манев — succeeded by — Милош Данов,/people/person-deno-manev/#relationships,/en/people/person-deno-manev/#relationships,/api/history/person-relationships.json,1,source-plovdiv-mayor-archive,https://www.plovdiv.bg/administration/mayor/mayors-of-plovdiv/,public_reference_terms_unverified,false,true,true,true,needs_editorial_signoff,needs_independent_editorial_signoff
person-rel-deno-manev-succeeds-nikola-kozarev-mayor-28-deno-manev,person_relationships,relationship_entity,Деньо Манев — наследява — Никола Козарев,Деньо Манев — succeeds — Никола Козарев,/people/person-deno-manev/#relationships,/en/people/person-deno-manev/#relationships,/api/history/person-relationships.json,1,source-plovdiv-mayor-archive,https://www.plovdiv.bg/administration/mayor/mayors-of-plovdiv/,public_reference_terms_unverified,false,true,true,true,needs_editorial_signoff,needs_independent_editorial_signoff
person-rel-dimitar-bakalov-succeeded-by-todor-petkov-mayor-57-dimitr-bakalov,person_relationships,relationship_entity,Димитър Бакалов — наследен/а от — Тодор Петков,Димитър Бакалов — succeeded by — Тодор Петков,/people/person-dimitar-bakalov/#relationships,/en/people/person-dimitar-bakalov/#relationships,/api/history/person-relationships.json,1,source-plovdiv-mayor-archive,https://www.plovdiv.bg/administration/mayor/mayors-of-plovdiv/,public_reference_terms_unverified,false,true,true,true,needs_editorial_signoff,needs_independent_editorial_signoff
person-rel-dimitar-bakalov-succeeds-hristo-mishev-mayor-57-dimitr-bakalov,person_relationships,relationship_entity,Димитър Бакалов — наследява — Христо Мишев,Димитър Бакалов — succeeds — Христо Мишев,/people/person-dimitar-bakalov/#relationships,/en/people/person-dimitar-bakalov/#relationships,/api/history/person-relationships.json,1,source-plovdiv-mayor-archive,https://www.plovdiv.bg/administration/mayor/mayors-of-plovdiv/,public_reference_terms_unverified,false,true,true,true,needs_editorial_signoff,needs_independent_editorial_signoff
person-rel-dimitar-kostov-succeeded-by-d-r-asen-kozhuharov-mayor-47-dimitr-kostov,person_relationships,relationship_entity,Димитър Костов — наследен/а от — д-р Асен Кожухаров,Димитър Костов — succeeded by — д-р Асен Кожухаров,/people/person-dimitar-kostov/#relationships,/en/people/person-dimitar-kostov/#relationships,/api/history/person-relationships.json,1,source-plovdiv-mayor-archive,https://www.plovdiv.bg/administration/mayor/mayors-of-plovdiv/,public_reference_terms_unverified,false,true,true,true,needs_editorial_signoff,needs_independent_editorial_signoff
person-rel-dimitar-kostov-succeeds-petar-malchev-mayor-47-dimitr-kostov,person_relationships,relationship_entity,Димитър Костов — наследява — Петър Малчев,Димитър Костов — succeeds — Петър Малчев,/people/person-dimitar-kostov/#relationships,/en/people/person-dimitar-kostov/#relationships,/api/history/person-relationships.json,1,source-plovdiv-mayor-archive,https://www.plovdiv.bg/administration/mayor/mayors-of-plovdiv/,public_reference_terms_unverified,false,true,true,true,needs_editorial_signoff,needs_independent_editorial_signoff
person-rel-dimitar-sveshtarov-succeeded-by-stefan-kalchev-mayor-09-dimitr-sveshtarov,person_relationships,relationship_entity,Димитър Свещаров — наследен/а от — Стефан Калчев,Димитър Свещаров — succeeded by — Стефан Калчев,/people/person-dimitar-sveshtarov/#relationships,/en/people/person-dimitar-sveshtarov/#relationships,/api/history/person-relationships.json,1,source-plovdiv-mayor-archive,https://www.plovdiv.bg/administration/mayor/mayors-of-plovdiv/,public_reference_terms_unverified,false,true,true,true,needs_editorial_signoff,needs_independent_editorial_signoff
person-rel-dimitar-sveshtarov-succeeds-hristo-dyukmedzhiev-mayor-09-dimitr-sveshtarov,person_relationships,relationship_entity,Димитър Свещаров — наследява — Христо Дюкмеджиев,Димитър Свещаров — succeeds — Христо Дюкмеджиев,/people/person-dimitar-sveshtarov/#relationships,/en/people/person-dimitar-sveshtarov/#relationships,/api/history/person-relationships.json,1,source-plovdiv-mayor-archive,https://www.plovdiv.bg/administration/mayor/mayors-of-plovdiv/,public_reference_terms_unverified,false,true,true,true,needs_editorial_signoff,needs_independent_editorial_signoff
person-rel-diran-parikyan-succeeded-by-hristo-mishev-mayor-55-diran-parikyan,person_relationships,relationship_entity,Диран Парикян — наследен/а от — Христо Мишев,Диран Парикян — succeeded by — Христо Мишев,/people/person-diran-parikyan/#relationships,/en/people/person-diran-parikyan/#relationships,/api/history/person-relationships.json,1,source-plovdiv-mayor-archive,https://www.plovdiv.bg/administration/mayor/mayors-of-plovdiv/,public_reference_terms_unverified,false,true,true,true,needs_editorial_signoff,needs_independent_editorial_signoff
person-rel-diran-parikyan-succeeds-kosta-kumanov-mayor-55-diran-parikyan,person_relationships,relationship_entity,Диран Парикян — наследява — Коста Куманов,Диран Парикян — succeeds — Коста Куманов,/people/person-diran-parikyan/#relationships,/en/people/person-diran-parikyan/#relationships,/api/history/person-relationships.json,1,source-plovdiv-mayor-archive,https://www.plovdiv.bg/administration/mayor/mayors-of-plovdiv/,public_reference_terms_unverified,false,true,true,true,needs_editorial_signoff,needs_independent_editorial_signoff
person-rel-dragan-manchov-succeeded-by-d-r-hristo-tanchev-mayor-19-dragan-manchov,person_relationships,relationship_entity,Драган Манчов — наследен/а от — д-р Христо Танчев,Драган Манчов — succeeded by — д-р Христо Танчев,/people/person-dragan-manchov/#relationships,/en/people/person-dragan-manchov/#relationships,/api/history/person-relationships.json,1,source-plovdiv-mayor-archive,https://www.plovdiv.bg/administration/mayor/mayors-of-plovdiv/,public_reference_terms_unverified,false,true,true,true,needs_editorial_signoff,needs_independent_editorial_signoff
person-rel-dragan-manchov-succeeds-nikola-chalakov-mayor-19-dragan-manchov,person_relationships,relationship_entity,Драган Манчов — наследява — Никола Чалъков,Драган Манчов — succeeds — Никола Чалъков,/people/person-dragan-manchov/#relationships,/en/people/person-dragan-manchov/#relationships,/api/history/person-relationships.json,1,source-plovdiv-mayor-archive,https://www.plovdiv.bg/administration/mayor/mayors-of-plovdiv/,public_reference_terms_unverified,false,true,true,true,needs_editorial_signoff,needs_independent_editorial_signoff
person-rel-emil-stoyanov-q1336888-sibling-petar-stoyanov-q81215-p3373,person_relationships,relationship_entity,Емил Стоянов — роднина/брат или сестра — Петър Стоянов,Emil Stoyanov — sibling — Petar Stoyanov,/people/person-emil-stoyanov-q1336888/#relationships,/en/people/person-emil-stoyanov-q1336888/#relationships,/api/history/person-relationships.json,1,source-wikidata-emil-stoyanov,https://www.wikidata.org/wiki/Q1336888,open_license,true,false,true,true,needs_editorial_signoff,needs_independent_editorial_signoff
person-rel-enyu-manolov-succeeded-by-bozhidar-zdravkov-mayor-42-enyu-manolov,person_relationships,relationship_entity,Еню Манолов — наследен/а от — Божидар Здравков,Еню Манолов — succeeded by — Божидар Здравков,/people/person-enyu-manolov/#relationships,/en/people/person-enyu-manolov/#relationships,/api/history/person-relationships.json,1,source-plovdiv-mayor-archive,https://www.plovdiv.bg/administration/mayor/mayors-of-plovdiv/,public_reference_terms_unverified,false,true,true,true,needs_editorial_signoff,needs_independent_editorial_signoff
